Location,Season,Year,Area,Rainfall,Temperature,Soil type,Irrigation,yeilds,Humidity,Crops,price
Madikeri,Rabi,2009,725,2996.6,27,Clay loam,Drip,2628,54.5,Coffee,43311
Madikeri,Rabi,2010,12885,2996.6,27,Clay loam,Drip,1939,56.6,Coffee,24848
Madikeri,Rabi,2011,51179,2996.6,27,Clay loam,Drip,1871,55.5,Coffee,761
Madikeri,Rabi,2012,468,3522.8,27,Clay loam,Drip,1868,58.5,Coffee,45608
Madikeri,Rabi,2013,11841,3522.8,27,Clay loam,Drip,127919,59.5,Coffee,234581
Madikeri,Rabi,2014,50975,3522.8,27,Clay loam,Drip,75340,55,Coffee,646
Madikeri,Rabi,2015,206,2903.1,27.2,Clay loam,Drip,29170,53,Coffee,43562
Madikeri,Rabi,2016,10922,2903.1,27.2,Clay loam,Drip,1901,53.5,Coffee,200000
Madikeri,Rabi,2017,51390,2903.1,27.2,Clay loam,Drip,972,52.5,Coffee,4847
Madikeri,Rabi,2016,177,2996.6,27,Clay loam,Drip,874,56,Coffee,51239
Madikeri,Rabi,2017,10723,2996.6,27,Clay loam,Drip,592,57,Coffee,216396
Madikeri,Rabi,2016,51709,2996.6,27,Clay loam,Drip,864,57.5,Coffee,2644
Madikeri,Rabi,2017,146,3522.8,27,Clay loam,Drip,5373,57,Cardamum,44235
Madikeri,Rabi,2018,10910,3522.8,27,Clay loam,Drip,6589,55,Cardamum,203317
Madikeri,Rabi,2013,51355,3522.8,27,Clay loam,Drip,5107,56,Cardamum,2134
Madikeri,Rabi,2014,160,3729.8,27.2,Clay loam,Drip,5518,54,Cardamum,45186
Madikeri,Rabi,2015,10912,3729.8,27.2,Clay loam,Drip,4912,58,Cardamum,238542
Madikeri,Rabi,2016,51353,3729.8,27.2,Drained loam,Drip,3830,58,Cardamum,1516
Madikeri,Rabi,2017,1279,2746.2,27.1,Drained loam,Drip,4,59,Cardamum,57259
Madikeri,Rabi,2018,13283,2746.2,27.1,Drained loam,Drip,9,50,Cardamum,234779
Madikeri,Rabi,2004,52119,2746.2,27.1,Drained loam,Drip,12,54,Cardamum,1493
Madikeri,Rabi,2005,725,3360,26.8,Drained loam,Drip,2089,53,Cardamum,64409
Madikeri,Rabi,2006,12885,3360,26.8,Drained loam,Drip,2810,52,Cardamum,249978
Madikeri,Rabi,2007,51179,3360,26.8,Drained loam,Drip,841,51,Cardamum,637
Madikeri,Rabi,2008,468,3605.4,37,Drained loam,Drip,3550,57,Cardamum,43311
Madikeri,Rabi,2009,11841,3605.4,37,Drained loam,Drip,109,57,Cardamum,24848
Madikeri,Rabi,2010,50975,2903.1,37,Drained loam,Drip,3368,60,Cardamum,761
Madikeri,Rabi,2011,206,2903.1,38,Drained loam,Drip,3671,57,Pepper,45608
Madikeri,Rabi,2012,10922,2903.1,38,Drained loam,Drip,2404,57,Pepper,234581
Madikeri,Rabi,2013,51390,2996.6,38,Drained loam,Drip,2805,54,Pepper,646
Madikeri,Rabi,2014,177,2996.6,39,Drained loam,Drip,2331,54.5,Pepper,43562
Madikeri,Rabi,2015,10723,2996.6,39,Drained loam,Drip,2088,56.6,Pepper,200000
Madikeri,Rabi,2009,76,3512.4,40,Red,Spray,9,54,Coconut,51239
Madikeri,Rabi,2010,53,3512.4,40,Red,Spray,12,58,Coconut,216396
Madikeri,Rabi,2011,2688,3296,41,Red,Spray,2089,58,Coconut,2644
Madikeri,Rabi,2012,2311,3296,41,Red,Spray,2810,59,Coconut,44235
Madikeri,Rabi,2013,2188,3296,41,Red,Spray,841,50,Coconut,203317
Madikeri,Rabi,2014,1998,3550,42,Red,Spray,3550,54,Coconut,2134
Madikeri,Rabi,2015,2006,3550,42,Red,Drip,109,53,Cocoa,45186
Madikeri,Rabi,2016,2034,3550,42,Red,Drip,3368,52,Cocoa,238542
Madikeri,Rabi,2017,2035,3654,43,Red,Drip,3671,51,Cocoa,1516
Madikeri,Rabi,2018,2074,3654,43,Red,Drip,2404,57,Cocoa,57259
Madikeri,Rabi,2004,2127,3654,27,Red,Drip,2805,57,Cocoa,234779
Madikeri,Rabi,2005,2090,233,27,Red,Drip,2331,60,Cocoa,1493
Madikeri,Rabi,2006,2059,233,27,Red,Drip,2088,57,Coffee,64409
Madikeri,Rabi,2007,2050,233,27,Red,Drip,2628,57,Coffee,249978
Madikeri,Rabi,2008,1865,234,27,Red,Drip,1939,54,Coffee,637
Madikeri,Rabi,2009,1841,234,27,Red,Drip,1871,54.5,Coffee,43311
Madikeri,Rabi,2010,1799,234,27.2,Red,Drip,1868,56.6,Coffee,24848
Madikeri,Rabi,2011,1468,3105,27.2,Red,Drip,127919,55.5,Coffee,761
Madikeri,Rabi,2012,568,3105,27.2,Black,Drip,75340,58.5,Coffee,45608
Madikeri,Rabi,2013,407,3105,27,Black,Drip,29170,59.5,Coffee,234581
Madikeri,Rabi,2014,177,236,27,Black,Drip,1901,55,Coffee,646
Madikeri,Rabi,2015,51,236,27,Black,Drip,972,53,Coffee,43562
Madikeri,Rabi,2016,173,2903.1,27,Black,Drip,874,53.5,Coffee,200000
Madikeri,Rabi,2017,201,2903.1,27,Black,Drip,592,52.5,Coffee,4847
Madikeri,Rabi,2018,206,2903.1,27,Black,Drip,864,56,Coffee,51239
Madikeri,Rabi,2004,243,2996.6,27.2,Black,Drip,5373,57,Coffee,216396
Madikeri,Rabi,2005,123,2996.6,27.2,Black,Drip,6589,57.5,Coffee,2644
Madikeri,Rabi,2006,82,2996.6,27.2,Black,Drip,5107,57,Cardamum,44235
Madikeri,Rabi,2004,15114,3654,27,Alluvial,Drip,3368,52,Cardamum,249978
Madikeri,Rabi,2004,16224,3654,27.2,Alluvial,Drip,3671,51,Cardamum,637
Madikeri,Rabi,2004,17095,3654,27.2,Alluvial,Drip,2404,57,Cardamum,43311
Madikeri,Rabi,2004,17512,233,27.2,Alluvial,Drip,2805,57,Cardamum,24848
Madikeri,Rabi,2004,17587,233,27.1,Alluvial,Drip,2331,60,Cardamum,761
Madikeri,Rabi,2004,17771,233,27.1,Alluvial,Drip,2088,57,Pepper,45608
Madikeri,Rabi,2004,17825,234,27.1,Alluvial,Drip,2628,57,Pepper,234581
Madikeri,Rabi,2004,3147,234,26.8,Alluvial,Drip,1939,54,Pepper,646
Madikeri,Rabi,2004,2578,234,26.8,Alluvial,Drip,1871,54.5,Pepper,43562
Madikeri,Rabi,2004,1591,3105,26.8,Alluvial,Drip,1868,56.6,Pepper,200000
Madikeri,Rabi,2004,1298,3105,37,Alluvial,Drip,127919,55.5,Pepper,4847
Madikeri,Rabi,2004,4,3105,37,Alluvial,Drip,75340,58.5,Pepper,51239
Madikeri,Rabi,2004,1122,236,37,Alluvial,Drip,29170,59.5,Pepper,216396
Madikeri,Rabi,2004,917,236,38,Alluvial,Basin,1901,55,Pepper,2644
Madikeri,Rabi,2004,819,2903.1,38,Alluvial,Basin,972,53,Pepper,44235
Madikeri,Rabi,2004,619,2903.1,38,Alluvial,Basin,874,53.5,Pepper,203317
Madikeri,Rabi,2004,391,2903.1,39,Sandy loam,Basin,592,52.5,Pepper,2134
Madikeri,Rabi,2004,211,2996.6,39,Sandy loam,Basin,864,56,Pepper,45186
Madikeri,Rabi,2004,153,2996.6,39,Sandy loam,Basin,5373,57,Pepper,238542
Madikeri,Rabi,2004,111,2996.6,40,Sandy loam,Basin,6589,57.5,Pepper,1516
Madikeri,Rabi,2004,76,3522.8,40,Sandy loam,Basin,5107,57,Arecanut,200000
Madikeri,Rabi,2004,53,3522.8,40,Sandy loam,Basin,5518,55,Arecanut,4847
Madikeri,Rabi,2004,2688,3522.8,41,Sandy loam,Basin,4912,56,Arecanut,51239
Madikeri,Rabi,2004,2311,3729.8,41,Sandy loam,Basin,3830,54,Arecanut,216396
Madikeri,Rabi,2004,2188,3729.8,41,Sandy loam,Basin,4,58,Arecanut,2644
Madikeri,Rabi,2004,1998,3729.8,42,Sandy loam,Basin,9,58,Arecanut,44235
Madikeri,Rabi,2004,2006,2746.2,42,Sandy loam,Basin,12,59,Arecanut,203317
Madikeri,Rabi,2004,2034,2746.2,42,Sandy loam,Basin,2089,50,Arecanut,2134
Madikeri,Rabi,2004,2035,2746.2,43,Sandy loam,Basin,2810,54,Arecanut,45186
Madikeri,Rabi,2004,2074,3360,43,Sandy loam,Basin,841,53,Arecanut,238542
Madikeri,Zaid,2004,7856,3605.4,191,Dry sandy,Drip,121037,59.5,Coconut,200000
Madikeri,Zaid,2004,32,3605.4,192,Dry sandy,Drip,231,55,Coconut,4847
Madikeri,Zaid,2004,1,3605.4,193,Dry sandy,Drip,18951,53,Coconut,51239
Madikeri,Zaid,2004,30,3512.4,194,Dry sandy,Drip,110579,53.5,Coconut,216396
Madikeri,Zaid,2004,6,3512.4,195,Dry sandy,Drip,221,52.5,Coconut,2644
Madikeri,Zaid,2004,15,3512.4,196,Dry sandy,Drip,15362,56,Coconut,44235
Madikeri,Zaid,2004,4,3296,197,Dry sandy,Drip,120373,57,Coconut,203317
Madikeri,Zaid,2004,39,3296,198,Dry sandy,Drip,291,57.5,Coconut,2134
Madikeri,Zaid,2004,6,3296,199,Dry sandy,Drip,17231,57,Coconut,45186
Madikeri,Zaid,2004,12,3550,200,Dry sandy,Drip,119359,55,Coconut,238542
Madikeri,Zaid,2004,3,3550,201,Dry sandy,Drip,283,56,Coconut,1516
Madikeri,Zaid,2004,17,3550,202,Dry sandy,Drip,17690,54,Coconut,57259
Madikeri,Zaid,2004,3,3654,203,Dry sandy,Drip,7157,58,Coconut,234779
Madikeri,Zaid,2004,9,3654,204,Dry sandy,Drip,8700,58,Coconut,1493
Madikeri,Zaid,2004,21,3654,205,Dry sandy,Drip,41266,59,Coconut,64409
Madikeri,Zaid,2004,11,233,206,Dry sandy,Drip,8838,50,Coconut,249978
Madikeri,Zaid,2004,4,233,207,Dry sandy,Drip,8954,54,Coconut,637
Madikeri,Zaid,2004,15,233,208,Dry sandy,Drip,42915,53,Coconut,43311
Madikeri,Zaid,2004,8,234,209,Dry sandy,Drip,9230,52,Coconut,24848
Madikeri,Zaid,2004,29,234,210,Dry sandy,Drip,44313,51,Coconut,761
Madikeri,Zaid,2004,1,234,211,Dry sandy,Basin,45820,57,Coconut,45608
Madikeri,Zaid,2004,13736,3105,212,Dry sandy,Basin,49084,57,Coconut,234581
Madikeri,Zaid,2004,14003,3105,213,Dry sandy,Basin,86311,60,Coconut,646
Madikeri,Zaid,2004,14179,3105,214,Dry sandy,Basin,57642,57,Coconut,43562
Madikeri,Zaid,2004,14319,236,215,Dry sandy,Basin,58405,57,Coconut,200000
Madikeri,Zaid,2004,14464,236,216,Dry sandy,Basin,60751,54,Coconut,4847
Madikeri,Zaid,2004,14876,2903.1,217,Dry sandy,Basin,109506,54.5,Coconut,51239
Madikeri,Zaid,2004,14976,2903.1,218,Dry sandy,Basin,114,56.6,Coconut,216396
Madikeri,Zaid,2004,15009,2903.1,219,Dry sandy,Basin,3,55.5,Coconut,2644
Madikeri,Zaid,2004,15114,2996.6,220,Dry sandy,Basin,95,58.5,Coconut,44235
Hassan,Kharif,2017,46990,2996.6,192,Alluvial,Basin,6589,57,Arecanut,1493
Hassan,Kharif,2018,103,2996.6,193,Alluvial,Basin,5107,60,Arecanut,64409
Hassan,Kharif,2004,8239,2996.6,194,Alluvial,Basin,5518,57,Ginger,249978
Hassan,Kharif,2005,44563,3522.8,195,Alluvial,Basin,4912,57,Ginger,637
Hassan,Kharif,2006,96,3522.8,196,Alluvial,Basin,3830,54,Ginger,43311
Hassan,Kharif,2007,6949,3522.8,197,Sandy loam,Basin,4,54.5,Ginger,24848
Hassan,Kharif,2008,44663,3729.8,198,Sandy loam,Basin,9,56.6,Ginger,761
Hassan,Kharif,2009,110,3729.8,199,Sandy loam,Basin,12,55.5,Ginger,45608
Hassan,Kharif,2010,6824,3729.8,200,Sandy loam,Basin,2089,58.5,Ginger,234581
Hassan,Kharif,2011,43013,2746.2,201,Sandy loam,Basin,2810,59.5,Ginger,646
Hassan,Kharif,2012,95,2746.2,202,Sandy loam,Basin,841,55,Ginger,43562
Hassan,Kharif,2013,6441,2746.2,203,Sandy loam,Basin,3550,53,Ginger,200000
Hassan,Kharif,2014,4012,3360,204,Sandy loam,Basin,109,53.5,Ginger,4847
Hassan,Kharif,2015,4877,3360,205,Sandy loam,Basin,3368,52.5,Ginger,51239
Hassan,Kharif,2016,4930,3360,206,Sandy loam,Basin,3671,56,Ginger,216396
Hassan,Kharif,2017,4954,3605.4,207,Sandy loam,Basin,2404,57,Ginger,2644
Hassan,Kharif,2018,5019,3605.4,208,Sandy loam,Basin,2805,57.5,Ginger,44235
Hassan,Kharif,2004,5127,3605.4,209,Sandy loam,Basin,2331,57,Tea,203317
Hassan,Kharif,2005,5174,3512.4,210,Sandy loam,Basin,2088,55,Tea,2134
Hassan,Kharif,2006,5294,3512.4,211,Sandy loam,Basin,2628,56,Tea,45186
Hassan,Kharif,2007,5474,3512.4,212,Sandy loam,Basin,1939,54,Tea,238542
Hassan,Kharif,2008,5864,3296,213,Sandy loam,Basin,1871,58,Tea,1516
Hassan,Kharif,2009,7028,3296,214,Sandy loam,Basin,1868,58,Tea,57259
Hassan,Kharif,2010,7403,3296,215,Sandy loam,Spray,127919,59,Tea,234779
Hassan,Kharif,2011,7501,3550,216,Sandy loam,Spray,75340,50,Tea,1493
Hassan,Kharif,2012,7714,3550,217,Sandy loam,Spray,29170,54,Tea,64409
Hassan,Kharif,2013,7856,3550,218,Sandy loam,Spray,1901,53,Tea,249978
Hassan,Kharif,2014,32,3654,219,Sandy loam,Spray,972,52,Tea,637
Hassan,Kharif,2015,1,3654,220,Sandy loam,Spray,874,51,Tea,43311
Hassan,Kharif,2016,30,3654,221,Sandy loam,Spray,592,57,Tea,24848
Hassan,Kharif,2017,6,233,222,Red laterite,Spray,864,57,Tea,761
Hassan,Kharif,2018,15,233,27,Red laterite,Spray,5373,60,Tea,45608
Hassan,Kharif,2004,4,233,27,Red laterite,Spray,6589,57,Paddy,234581
Hassan,Kharif,2005,39,234,27,Red laterite,Spray,5107,57,Paddy,646
Hassan,Kharif,2006,6,234,27,Red laterite,Spray,5518,54,Paddy,43562
Hassan,Kharif,2007,12,234,27,Red laterite,Spray,4912,54.5,Paddy,200000
Hassan,Kharif,2008,3,3105,27.2,Red laterite,Spray,3830,56.6,Paddy,4847
Hassan,Kharif,2009,17,3105,27.2,Red laterite,Spray,313547,55.5,Paddy,51239
Hassan,Kharif,2010,3,3105,27.2,Red laterite,Spray,2783,58.5,Paddy,216396
Hassan,Kharif,2011,9,236,27,Red laterite,Spray,1533,59.5,Paddy,2644
Hassan,Kharif,2012,21,236,27,Red laterite,Spray,1647,55,Paddy,44235
Hassan,Kharif,2013,11,2903.1,27,Red laterite,Spray,975,53,Paddy,203317
Hassan,Kharif,2014,4,2903.1,27,Red laterite,Spray,2,53.5,Paddy,2134
Hassan,Kharif,2015,15,2903.1,27,Red laterite,Spray,836,52.5,Paddy,45186
Hassan,Kharif,2016,8,2996.6,27,Red laterite,Spray,806,56,Paddy,238542
Hassan,Kharif,2017,29,2996.6,27.2,Red laterite,Spray,880,57,Paddy,1516
Hassan,Kharif,2018,1,2996.6,27.2,Red laterite,Spray,770,57.5,Paddy,200000
Hassan,Kharif,2004,13736,3522.8,27.2,Red laterite,Spray,395,57,Groundnut,4847
Hassan,Kharif,2005,14003,3522.8,27.1,Red laterite,Spray,187,55,Groundnut,51239
Hassan,Kharif,2006,14179,3522.8,27.1,Red laterite,Spray,187,56,Groundnut,216396
Hassan,Kharif,2007,14319,2903.1,27.1,Red laterite,Spray,121,54,Groundnut,2644
Hassan,Kharif,2008,14464,2903.1,26.8,Red laterite,Spray,103,58,Groundnut,44235
Hassan,Kharif,2009,14876,2903.1,26.8,Red laterite,Spray,71,58,Groundnut,203317
Hassan,Kharif,2010,14976,2996.6,26.8,Red laterite,Spray,3961,59,Groundnut,2134
Hassan,Kharif,2011,15009,2996.6,37,Red laterite,Spray,4247,50,Groundnut,45186
Hassan,Kharif,2012,15114,2996.6,37,Black cotton,Spray,3290,54,Groundnut,238542
Hassan,Kharif,2013,16224,3522.8,37,Black cotton,Spray,3138,53,Groundnut,1516
Hassan,Kharif,2014,17095,3522.8,38,Black cotton,Spray,3423,52,Groundnut,57259
Hassan,Kharif,2015,17512,3522.8,38,Black cotton,Spray,3899,51,Groundnut,234779
Hassan,Kharif,2016,17587,3729.8,38,Black cotton,Spray,4015,57,Groundnut,1493
Hassan,Kharif,2017,17771,3729.8,39,Black cotton,Spray,4279,57,Groundnut,64409
Hassan,Kharif,2018,17825,3729.8,39,Black cotton,Spray,4167,60,Groundnut,249978
Hassan,Kharif,2004,3147,2746.2,39,Black cotton,Spray,4479,57,Blackgram,637
Hassan,Kharif,2005,2578,2746.2,40,Black cotton,Spray,3699,57,Blackgram,43311
Hassan,Kharif,2006,1591,2746.2,40,Black cotton,Spray,4904,54,Blackgram,24848
Hassan,Kharif,2007,1298,3360,40,Black cotton,Spray,2821,54.5,Blackgram,761
Hassan,Kharif,2008,4,3360,41,Black cotton,Spray,3472,56.6,Blackgram,45608
Hassan,Kharif,2009,1122,3360,41,Black cotton,Drip,3647,55.5,Blackgram,234581
Hassan,Kharif,2010,917,3605.4,41,Black cotton,Drip,393,58.5,Blackgram,646
Hassan,Kharif,2011,819,3605.4,42,Black cotton,Drip,167,59.5,Blackgram,43562
Hassan,Kharif,2012,619,3605.4,42,Black cotton,Drip,71,55,Blackgram,200000
Hassan,Kharif,2013,391,3512.4,42,Black cotton,Drip,52,53,Blackgram,4847
Hassan,Kharif,2014,211,3512.4,43,Black cotton,Drip,313547,53.5,Blackgram,51239
Hassan,Kharif,2015,153,3512.4,43,Black cotton,Drip,2783,52.5,Blackgram,216396
Hassan,Kharif,2016,111,3296,27,Black cotton,Drip,1533,56,Blackgram,2644
Hassan,Kharif,2017,76,3296,27,Black cotton,Drip,1647,59.5,Blackgram,44235
Hassan,Kharif,2018,53,3296,27,Black cotton,Drip,975,55,Blackgram,203317
Hassan,Kharif,2004,2688,3550,27,Black cotton,Drip,2,53,Cashew,2134
Hassan,Kharif,2005,2311,3550,27,Black cotton,Drip,836,53.5,Cashew,45186
Hassan,Kharif,2006,2188,3550,27,Black cotton,Drip,806,52.5,Cashew,238542
Hassan,Kharif,2007,1998,3654,27.2,Sandy,Drip,880,56,Cashew,1516
Hassan,Kharif,2008,2006,3654,27.2,Sandy,Drip,770,57,Cashew,57259
Hassan,Kharif,2009,2034,3654,27.2,Sandy,Drip,395,57.5,Cashew,234779
Hassan,Kharif,2010,2035,233,27,Sandy,Drip,187,57,Cashew,1493
Hassan,Kharif,2011,2074,233,27,Sandy,Drip,187,55,Cashew,64409
Hassan,Kharif,2012,2127,233,27,Sandy,Drip,121,56,Cashew,249978
Hassan,Kharif,2013,2090,234,27,Sandy,Drip,103,54,Cashew,637
Hassan,Kharif,2014,2059,234,27,Sandy,Drip,71,58,Cashew,43311
Hassan,Kharif,2015,2050,234,27,Sandy,Drip,3961,58,Cashew,24848
Hassan,Kharif,2016,1865,3105,27.2,Sandy,Drip,4247,59,Cashew,761
Hassan,Kharif,2017,1841,3105,27.2,Sandy,Drip,3290,50,Cashew,45608
Hassan,Kharif,2018,1799,3105,27.2,Sandy,Drip,3138,54,Cashew,234581
Hassan,Kharif,2004,1468,236,27.1,Sandy,Drip,3423,53,Coconut,646
Hassan,Kharif,2005,568,236,27.1,Sandy,Drip,3899,59.5,Coconut,43562
Hassan,Kharif,2006,407,2903.1,27.1,Sandy,Drip,4015,55,Coconut,200000
Hassan,Kharif,2007,177,2903.1,26.8,Sandy,Drip,4279,53,Coconut,4847
Hassan,Kharif,2008,51,2903.1,26.8,Sandy,Drip,4167,53.5,Coconut,51239
Hassan,Kharif,2009,173,2996.6,26.8,Sandy,Drip,4479,52.5,Coconut,216396
Hassan,Kharif,2010,201,2996.6,37,Sandy,Drip,3699,56,Coconut,2644
Hassan,Kharif,2011,206,2996.6,37,Sandy,Drip,4904,57,Coconut,44235
Hassan,Kharif,2012,243,3522.8,37,Sandy,Drip,2821,57.5,Coconut,203317
Hassan,Kharif,2013,123,3522.8,38,Sandy,Drip,3472,57,Coconut,2134
Hassan,Kharif,2014,82,3522.8,38,Sandy,Drip,3647,55,Coconut,45186
Hassan,Kharif,2015,74,2903.1,38,Sandy,Drip,393,56,Coconut,238542
Hassan,Kharif,2016,18,2903.1,39,Sandy,Drip,167,54,Coconut,1516
Hassan,Kharif,2017,37,2903.1,39,Laterite,Drip,71,58,Coconut,200000
Hassan,Kharif,2018,35,2996.6,39,Laterite,Drip,52,58,Coconut,4847
Hassan,Kharif,2019,5974,2996.6,40,Laterite,Drip,2570,59,Coconut,51239
Hassan,Kharif,2004,6631,2996.6,40,Laterite,Drip,27170,50,Ginger,216396
Hassan,Kharif,2005,6705,3522.8,40,Laterite,Drip,114744,54,Ginger,2644
Hassan,Kharif,2006,5876,3522.8,41,Laterite,Drip,1402,53,Ginger,44235
Hassan,Kharif,2007,326,3522.8,41,Laterite,Basin,23456,59.5,Ginger,203317
Hassan,Kharif,2008,6470,3729.8,41,Laterite,Basin,107809,55,Ginger,2134
Hassan,Kharif,2009,6709,3729.8,42,Laterite,Basin,1132,53,Ginger,45186
Hassan,Kharif,2010,6186,3729.8,42,Laterite,Basin,23960,53.5,Ginger,238542
Hassan,Kharif,2011,6503,2746.2,42,Laterite,Basin,126487,52.5,Ginger,1516
Hassan,Kharif,2012,5220,2746.2,43,Laterite,Basin,804,56,Ginger,57259
Hassan,Kharif,2013,4677,2746.2,27,Laterite,Basin,30362,57,Ginger,234779
Hassan,Kharif,2014,4803,3360,27,Laterite,Basin,124492,57.5,Ginger,1493
Hassan,Kharif,2015,3739,3360,27,Laterite,Basin,792,57,Ginger,64409
Hassan,Kharif,2016,3529,3360,27,Laterite,Basin,34153,55,Ginger,249978
Hassan,Kharif,2017,3649,3605.4,27,Laterite,Basin,132551,56,Ginger,637
Hassan,Kharif,2018,1374,3605.4,27,Laterite,Basin,338,54,Ginger,43311
Hassan,Kharif,2012,1279,2903.1,27,Laterite,Drip,2570,57,Coconut,200000
Hassan,Kharif,2013,13283,2903.1,27,Laterite,Drip,27170,57.5,Coconut,4847
Hassan,Kharif,2014,52119,2903.1,27.2,Laterite,Drip,114744,57,Coconut,51239
Hassan,Kharif,2015,725,2996.6,27.2,Laterite,Drip,1402,55,Coconut,216396
Hassan,Kharif,2017,5474,2903.1,27.1,Alluvial,Drip,3368,57,Pepper,234581
Hassan,Kharif,2018,5864,2996.6,26.8,Alluvial,Drip,3671,54,Pepper,646
Hassan,Kharif,2004,7028,2996.6,26.8,Alluvial,Drip,2404,54.5,Pepper,43562
Hassan,Kharif,2005,7403,2996.6,26.8,Alluvial,Drip,2805,56.6,Pepper,200000
Hassan,Kharif,2006,7501,3522.8,37,Alluvial,Drip,2331,55.5,Pepper,4847
Hassan,Kharif,2007,7714,3522.8,37,Alluvial,Drip,2088,58.5,Pepper,51239
Hassan,Kharif,2008,7856,3522.8,37,Red,Drip,2628,59.5,Pepper,216396
Hassan,Kharif,2009,32,3729.8,38,Red,Basin,1939,55,Pepper,2644
Hassan,Kharif,2010,1,3729.8,38,Red,Basin,1871,53,Pepper,44235
Hassan,Kharif,2011,30,3729.8,38,Red,Basin,1868,53.5,Pepper,203317
Hassan,Kharif,2012,6,2746.2,39,Red,Basin,127919,52.5,Pepper,2134
Hassan,Kharif,2013,15,2746.2,39,Red,Basin,75340,56,Pepper,45186
Hassan,Kharif,2014,4,2746.2,39,Red,Basin,29170,57,Pepper,238542
Hassan,Kharif,2015,39,3360,40,Red,Basin,1901,57.5,Pepper,1516
Hassan,Kharif,2016,6,3360,40,Red,Basin,972,57,Arecanut,200000
Hassan,Kharif,2017,12,3360,40,Red,Basin,874,55,Arecanut,4847
Hassan,Kharif,2018,3,3605.4,41,Red,Basin,592,56,Arecanut,51239
Hassan,Kharif,2004,17,3605.4,41,Red,Basin,864,54,Arecanut,216396
Hassan,Kharif,2005,3,3605.4,41,Red,Basin,5373,58,Arecanut,2644
Hassan,Kharif,2006,9,3512.4,42,Red,Basin,6589,58,Arecanut,44235
Hassan,Kharif,2007,21,3512.4,42,Red,Basin,5107,59,Arecanut,203317
Hassan,Kharif,2008,11,3512.4,27,Red,Basin,5518,50,Arecanut,2134
Hassan,Kharif,2009,4,3296,27,Red,Basin,4912,54,Arecanut,45186
Hassan,Kharif,2010,15,3296,27,Red,Basin,3830,53,Arecanut,238542
Hassan,Kharif,2011,8,3296,27,Red,Basin,4,52,Arecanut,1516
Hassan,Kharif,2012,29,3550,27,Red,Basin,9,51,Arecanut,57259
Hassan,Kharif,2013,1,3550,27,Red,Basin,12,57,Arecanut,234779
Hassan,Kharif,2014,13736,3550,27.2,Red,Basin,2089,57,Arecanut,1493
Hassan,Kharif,2015,14003,3654,27.2,Red,Basin,2810,60,Arecanut,64409
Hassan,Kharif,2016,14179,3654,27.2,Red,Basin,841,57,Ginger,249978
Hassan,Kharif,2017,14319,3654,27,Red,Basin,3550,57,Ginger,637
Hassan,Kharif,2018,14464,233,27,Red,Basin,109,54,Ginger,43311
Hassan,Kharif,2004,14876,233,27,Red,Basin,3368,54.5,Ginger,24848
Hassan,Kharif,2005,14976,233,27,Red,Basin,3671,56.6,Ginger,761
Hassan,Kharif,2006,15009,234,27,Red,Basin,2404,55.5,Ginger,45608
Hassan,Kharif,2007,15114,234,27,Red,Basin,2805,58.5,Ginger,234581
Hassan,Kharif,2008,16224,234,27.2,Red,Basin,2331,59.5,Ginger,646
Hassan,Kharif,2009,17095,3105,27.2,Red,Basin,2088,55,Ginger,43562
Hassan,Kharif,2010,17512,3105,27.2,Red,Basin,2628,53,Ginger,200000
Hassan,Kharif,2011,17587,3105,27.1,Red,Basin,1939,53.5,Ginger,4847
Hassan,Kharif,2012,17771,236,27.1,Red,Basin,1871,52.5,Ginger,51239
Hassan,Kharif,2013,17825,236,27.1,Red,Basin,1868,56,Ginger,216396
Hassan,Kharif,2014,3147,2903.1,26.8,Sandy,Basin,127919,57,Ginger,2644
Hassan,Kharif,2015,2578,2903.1,26.8,Sandy,Basin,75340,57.5,Ginger,44235
Hassan,Kharif,2016,1591,2903.1,26.8,Sandy,Basin,29170,57,Tea,203317
Hassan,Kharif,2017,1298,2996.6,37,Sandy,Basin,1901,55,Tea,2134
Hassan,Kharif,2018,4,2996.6,37,Sandy,Basin,972,56,Tea,45186
Hassan,Kharif,2004,1122,2996.6,37,Sandy,Basin,874,54,Tea,238542
Hassan,Kharif,2005,917,3522.8,38,Sandy,Basin,592,58,Tea,1516
Hassan,Kharif,2006,819,3522.8,38,Sandy,Basin,864,58,Tea,57259
Hassan,Kharif,2007,619,3522.8,38,Sandy,Spray,5373,59,Tea,234779
Hassan,Kharif,2008,391,3729.8,39,Sandy,Spray,6589,50,Tea,1493
Hassan,Kharif,2009,211,3729.8,39,Sandy,Spray,5107,54,Tea,64409
Hassan,Kharif,2010,153,3729.8,39,Sandy,Spray,5518,53,Tea,249978
Hassan,Kharif,2011,111,2746.2,40,Sandy,Spray,4912,52,Tea,637
Hassan,Kharif,2012,76,2746.2,40,Sandy,Spray,3830,51,Tea,43311
Hassan,Kharif,2013,53,2746.2,40,Sandy,Spray,313547,57,Tea,24848
Hassan,Kharif,2014,2688,3360,41,Sandy,Spray,2783,57,Tea,761
Hassan,Kharif,2015,2311,3360,41,Sandy,Spray,1533,60,Tea,45608
Hassan,Kharif,2016,2188,3360,41,Sandy,Spray,1647,57,Paddy,234581
Hassan,Kharif,2017,1998,3605.4,42,Sandy,Spray,975,57,Paddy,646
Hassan,Kharif,2018,2006,3605.4,42,Sandy,Spray,2,54,Paddy,43562
